Timestamp,Energy,PPFD_GH,Temperature_GH,Humidity,CO2,Dew Point,VPD_GH,Pressure_GH,Location_GH,PPFD_amb,Temperature_amb,Pressure_amb,VPD_amb,Location_amb
2025-10-01 07:00:00,0.9829571428571418,126.38491666666667,23.087500000000002,94.70824999999999,615.45,22.073666666666668,0.152,99.66875,East,81.24749999999999,18.6,99.65,0.03,Ambient
2025-10-01 07:00:00,0.5339628571428567,117.95366666666666,21.35983333333333,99.03433333333334,753.0,21.113666666666667,0.025000000000000005,99.68266666666666,West,81.24749999999999,18.6,99.65,0.03,Ambient
2025-10-01 08:00:00,1.4258399999999987,330.8279166666667,24.111333333333334,85.32058333333333,554.9833333333333,21.349249999999998,0.44708333333333333,99.71400000000001,East,520.9672499999999,21.25,99.67,0.06,Ambient
2025-10-01 08:00:00,0.8746799999999996,421.90816666666666,23.9395,96.17833333333334,609.9666666666667,23.165666666666667,0.11266666666666668,99.72649999999999,West,520.9672499999999,21.25,99.67,0.06,Ambient
2025-10-01 09:00:00,2.293804285714285,624.6131666666668,25.283416666666668,67.68691666666666,543.275,18.796416666666666,1.0470000000000002,99.73391666666666,East,874.6267499999999,23.475,99.6875,0.41000000000000003,Ambient
2025-10-01 09:00:00,1.6063499999999988,749.4140000000001,24.364833333333333,76.88250000000001,540.9166666666666,19.928,0.7128333333333333,99.7395,West,874.6267499999999,23.475,99.6875,0.41000000000000003,Ambient
2025-10-01 10:00:00,2.2351799999999984,841.53075,24.72325,72.121,528.4416666666667,19.2925,0.8707499999999999,99.7345,East,1186.8345,25.05,99.69,0.7075,Ambient
2025-10-01 10:00:00,2.509379999999998,932.2818333333333,25.328666666666667,68.80583333333333,528.8666666666667,19.115166666666667,1.0103333333333333,99.72699999999999,West,1186.8345,25.05,99.69,0.7075,Ambient
2025-10-01 11:00:00,2.0958599999999996,962.3611833333334,25.0148,68.3269,522.2264,18.699600000000004,1.0077,99.72046666666667,East,1397.25,26.45,99.675,1.1275,Ambient
2025-10-01 11:00:00,2.1897285714285712,1092.6561666666666,24.997333333333334,69.11116666666668,520.7333333333333,18.87066666666667,0.9801666666666667,99.71016666666667,West,1397.25,26.45,99.675,1.1275,Ambient
2025-10-01 12:00:00,2.1074799999999985,1015.1225000000001,24.73833333333333,63.01608333333333,515.3666666666667,17.173583333333333,1.156,99.66191666666668,East,1505.8732499999999,27.425,99.6325,1.6400000000000001,Ambient
2025-10-01 12:00:00,2.188171428571427,1049.0618333333332,25.662499999999998,60.58916666666667,511.0333333333333,17.412833333333335,1.3033333333333335,99.6565,West,1505.8732499999999,27.425,99.6325,1.6400000000000001,Ambient
2025-10-01 13:00:00,2.118822857142856,957.13275,24.837833333333332,59.0925,509.22499999999997,16.264416666666666,1.2860833333333335,99.59216666666667,East,1461.36825,28.275,99.57249999999999,2.025,Ambient
2025-10-01 13:00:00,2.1786799999999977,1091.7331666666666,26.004166666666666,56.387499999999996,502.95,16.6065,1.4708333333333332,99.58066666666667,West,1461.36825,28.275,99.57249999999999,2.025,Ambient
2025-10-01 14:00:00,2.2724399999999996,820.5849166666667,24.856083333333338,57.566500000000005,504.45833333333337,15.87575,1.3352499999999998,99.554,East,1300.788,28.65,99.53750000000001,2.18,Ambient
2025-10-01 14:00:00,2.2036399999999987,1007.0626666666667,25.964166666666667,54.893499999999996,498.9666666666667,16.1605,1.516,99.53916666666667,West,1300.788,28.65,99.53750000000001,2.18,Ambient
2025-10-01 15:00:00,1.9394699999999983,731.5758333333333,24.942500000000003,55.566,500.4,15.3985,1.4070833333333335,99.52291666666667,East,1033.49925,28.8,99.515,2.24,Ambient
2025-10-01 15:00:00,2.2373099999999986,816.2723333333333,26.6735,52.123333333333335,494.8333333333333,16.003833333333333,1.6781666666666666,99.50133333333333,West,1033.49925,28.8,99.515,2.24,Ambient
2025-10-01 16:00:00,1.457881428571427,521.0740833333333,25.4475,51.70108333333334,497.46666666666664,14.735583333333334,1.5771666666666666,99.52175000000001,East,693.2947499999999,28.825,99.51,2.27,Ambient
2025-10-01 16:00:00,2.2616299999999994,499.4393333333333,26.742166666666666,50.86216666666667,491.55,15.670166666666667,1.7309999999999999,99.4935,West,693.2947499999999,28.825,99.51,2.27,Ambient
2025-10-01 17:00:00,2.1833599999999986,163.16791666666666,23.616416666666666,56.98558333333333,493.5333333333333,14.391750000000002,1.2895,99.55991666666665,East,271.84274999999997,28.125,99.55250000000001,2.1475,Ambient
2025-10-01 17:00:00,2.2021799999999985,227.97833333333332,24.039833333333334,56.826166666666666,483.0333333333333,14.846499999999999,1.3128333333333333,99.53383333333333,West,271.84274999999997,28.125,99.55250000000001,2.1475,Ambient
2025-10-01 18:00:00,1.0605999999999989,16.05708333333333,20.514583333333334,84.34016666666666,523.6166666666667,17.71483333333333,0.38,99.62441666666666,East,17.75025,23.125,99.6225,0.8174999999999999,Ambient
2025-10-01 18:00:00,1.6972314285714267,16.920166666666667,21.433000000000003,76.12033333333333,513.7833333333333,16.9685,0.6173333333333334,99.59499999999998,West,17.75025,23.125,99.6225,0.8174999999999999,Ambient
2025-10-01 19:00:00,0.5351285714285711,0.0,20.231,89.98741666666668,552.575,18.451833333333333,0.23825000000000002,99.71000000000001,East,0.0,19.325,99.7025,0.305,Ambient
2025-10-01 19:00:00,0.5392828571428567,0.0,20.486333333333334,92.66250000000001,558.6833333333333,19.1775,0.1775,99.70166666666667,West,0.0,19.325,99.7025,0.305,Ambient
2025-10-01 20:00:00,0.5352399999999999,0.0,19.820166666666665,94.46566666666666,577.9416666666666,18.82316666666667,0.12766666666666668,99.79458333333335,East,0.0,17.55,99.7925,0.1325,Ambient
2025-10-01 20:00:00,0.5394,0.0,20.005333333333333,99.33733333333333,604.8000000000001,19.823833333333333,0.015666666666666666,99.78766666666667,West,0.0,17.55,99.7925,0.1325,Ambient
2025-10-01 21:00:00,0.680349999999999,0.0,19.81758333333333,94.81491666666666,602.7666666666667,18.88225,0.12008333333333333,99.87608333333333,East,0.0,16.65,99.87,0.0425,Ambient
2025-10-01 21:00:00,0.5388299999999998,0.0,19.611833333333333,99.92233333333333,633.6833333333334,19.528166666666667,0.0018333333333333333,99.87233333333334,West,0.0,16.65,99.87,0.0425,Ambient
2025-10-01 22:00:00,0.682629999999999,0.0,19.69675,94.43566666666666,621.1166666666668,18.69591666666667,0.12808333333333333,99.92949999999999,East,0.0,16.075,99.92500000000001,0.005,Ambient
2025-10-01 22:00:00,0.5389699999999996,0.0,19.228166666666667,99.88383333333333,657.6,19.142,0.0025,99.92866666666667,West,0.0,16.075,99.92500000000001,0.005,Ambient
2025-10-01 23:00:00,0.5341999999999997,0.0,19.523916666666665,96.13974999999999,642.3166666666666,18.82075,0.0875,99.96983333333333,East,0.0,16.2,99.9675,0.01,Ambient
2025-10-01 23:00:00,0.5378799999999997,0.0,19.38866666666667,99.72699999999999,692.0,19.276166666666665,0.006166666666666667,99.96983333333333,West,0.0,16.2,99.9675,0.01,Ambient
2025-10-02 00:00:00,0.53409,0.0,19.68483333333333,96.18258333333333,655.8416666666667,18.986416666666663,0.08766666666666667,99.96075,East,0.0,16.349999999999998,99.955,0.0025,Ambient
2025-10-02 00:00:00,0.537592857142857,0.0,19.357666666666667,99.90016666666666,706.1333333333333,19.272833333333335,0.0023333333333333335,99.9635,West,0.0,16.349999999999998,99.955,0.0025,Ambient
2025-10-02 01:00:00,0.5858699999999998,0.0,19.864083333333333,95.05825,652.6583333333333,18.970083333333335,0.11558333333333334,99.98975,East,0.0,15.925,99.9825,0.0075,Ambient
2025-10-02 01:00:00,0.5384499999999999,0.0,18.89616666666667,99.94083333333333,703.5500000000001,18.822333333333333,0.0013333333333333333,99.99133333333333,West,0.0,15.925,99.9825,0.0075,Ambient
2025-10-02 02:00:00,0.9341699999999988,0.0,19.762,94.85074999999999,635.1333333333333,18.833166666666667,0.11916666666666667,99.99491666666668,East,0.0,15.8,99.99,0.015,Ambient
2025-10-02 02:00:00,0.5372899999999996,0.0,18.640333333333334,99.822,706.5833333333334,18.55,0.0036666666666666666,99.99900000000001,West,0.0,15.8,99.99,0.015,Ambient
2025-10-02 03:00:00,0.7901100000000001,0.0,19.699666666666666,95.39675,632.2583333333333,18.866833333333332,0.10591666666666666,99.99966666666666,East,0.0,15.95,99.99,0.0275,Ambient
2025-10-02 03:00:00,0.5364099999999999,0.0,18.604166666666668,99.79233333333333,710.15,18.509666666666664,0.004333333333333334,100.00733333333334,West,0.0,15.95,99.99,0.0275,Ambient
2025-10-02 04:00:00,0.5674699999999995,0.0,19.8155,95.60075,637.9333333333334,19.01575,0.10258333333333333,100.04916666666665,East,0.0,16.6,100.035,0.09,Ambient
2025-10-02 04:00:00,0.5373499999999994,0.0,18.598499999999998,99.80649999999999,712.6,18.506166666666665,0.004333333333333334,100.05666666666667,West,0.0,16.6,100.035,0.09,Ambient
2025-10-02 05:00:00,0.6794299999999998,0.0,19.7145,95.62408333333332,638.9416666666666,18.920333333333332,0.101,100.10150000000002,East,0.0,16.325,100.09,0.07,Ambient
2025-10-02 05:00:00,0.5385757142857139,0.0,18.479333333333333,99.79700000000001,712.6333333333333,18.386666666666667,0.004166666666666667,100.11183333333334,West,0.0,16.325,100.09,0.07,Ambient
2025-10-02 06:00:00,0.9851914285714285,3.7361666666666666,22.259999999999998,91.01474999999999,634.8166666666666,20.596083333333333,0.2524166666666666,100.17025000000001,East,2.6392499999999997,16.175,100.1525,0.0625,Ambient
2025-10-02 06:00:00,0.5369457142857141,3.9931666666666668,18.534666666666666,99.6485,720.4666666666667,18.418166666666668,0.007666666666666666,100.1805,West,2.6392499999999997,16.175,100.1525,0.0625,Ambient
2025-10-02 07:00:00,0.7562699999999992,114.38408333333334,23.017916666666665,90.29916666666666,601.675,21.222083333333337,0.2754166666666667,100.24341666666666,East,81.71325,17.15,100.22749999999999,0.1,Ambient
2025-10-02 07:00:00,0.5356699999999995,107.24849999999999,19.804666666666666,99.141,710.4333333333334,19.593333333333334,0.020166666666666666,100.253,West,81.71325,17.15,100.22749999999999,0.1,Ambient
2025-10-02 08:00:00,0.976185714285713,319.82075,23.732666666666667,81.70633333333333,523.1333333333333,20.312333333333335,0.5389166666666667,100.321,East,506.78774999999996,19.125,100.2775,0.175,Ambient
2025-10-02 08:00:00,0.7619799999999995,409.501,22.602500000000003,96.66833333333334,584.9333333333333,21.93733333333333,0.09333333333333334,100.33416666666666,West,506.78774999999996,19.125,100.2775,0.175,Ambient
2025-10-02 09:00:00,1.19969,605.7655833333333,24.029666666666664,68.34241666666667,502.76666666666665,17.750833333333333,0.9505,100.39116666666666,East,873.126,20.975,100.34,0.39249999999999996,Ambient
2025-10-02 09:00:00,1.6283299999999985,735.8743333333333,22.778333333333336,77.07466666666666,512.1999999999999,18.464833333333335,0.6371666666666668,100.395,West,873.126,20.975,100.34,0.39249999999999996,Ambient
2025-10-02 10:00:00,2.2444199999999994,826.6358333333334,24.093333333333334,60.26383333333334,498.8666666666667,15.847833333333334,1.20025,100.38691666666666,East,1194.8039999999999,22.2,100.3425,0.6275,Ambient
2025-10-02 10:00:00,2.1991599999999982,933.8886666666667,23.903666666666666,62.99033333333333,503.59999999999997,16.3755,1.1018333333333332,100.38083333333333,West,1194.8039999999999,22.2,100.3425,0.6275,Ambient
2025-10-02 11:00:00,2.016809999999999,946.03075,23.36,65.84008333333333,495.5895833333333,16.562916666666666,0.9835833333333333,100.3715,East,1408.79025,23.575,100.3375,0.87,Ambient
2025-10-02 11:00:00,2.320838571428569,1096.4548333333335,24.073333333333334,64.268,499.31666666666666,16.861666666666668,1.0726666666666667,100.36183333333334,West,1408.79025,23.575,100.3375,0.87,Ambient
2025-10-02 12:00:00,2.311309999999999,984.9264166666667,23.744999999999997,64.48283333333333,493.95,16.603583333333333,1.0459999999999998,100.31666666666666,East,1499.0939999999998,24.775,100.295,1.0925,Ambient
2025-10-02 12:00:00,1.9959699999999985,1036.9691666666668,24.520833333333332,63.366166666666665,494.51666666666665,17.059166666666666,1.1304999999999998,100.31233333333334,West,1499.0939999999998,24.775,100.295,1.0925,Ambient
2025-10-02 13:00:00,2.286997142857141,949.1624999999999,23.589166666666664,64.53183333333334,492.82500000000005,16.469083333333334,1.0350000000000001,100.24358333333333,East,1464.5249999999999,25.725,100.225,1.335,Ambient
2025-10-02 13:00:00,2.194719999999999,1050.6568333333332,25.233500000000003,60.50533333333333,493.0,17.0015,1.2714999999999999,100.23883333333333,West,1464.5249999999999,25.725,100.225,1.335,Ambient
2025-10-02 14:00:00,2.360879999999998,814.1628333333333,24.136833333333335,61.866,491.32500000000005,16.31458333333333,1.1508333333333334,100.18450000000001,East,1296.648,26.2,100.17,1.4525000000000001,Ambient
2025-10-02 14:00:00,2.2131799999999986,995.4381666666667,25.741500000000002,58.810833333333335,489.3666666666666,17.020833333333332,1.3675,100.17266666666667,West,1296.648,26.2,100.17,1.4525000000000001,Ambient
2025-10-02 15:00:00,1.5896799999999984,729.6588333333333,24.080916666666667,56.97016666666667,488.875,14.977333333333332,1.2944166666666668,100.15941666666666,East,1044.4702499999999,26.35,100.145,1.66,Ambient
2025-10-02 15:00:00,2.2359399999999976,819.5221666666666,26.465999999999998,51.75899999999999,484.48333333333335,15.697333333333333,1.6701666666666668,100.13466666666666,West,1044.4702499999999,26.35,100.145,1.66,Ambient
2025-10-02 16:00:00,1.5499799999999995,519.0589166666666,25.308333333333334,48.08733333333333,485.40833333333336,13.388916666666667,1.68925,100.14575,East,704.7315,26.25,100.13499999999999,1.73,Ambient
2025-10-02 16:00:00,2.382979999999999,501.5118333333333,26.197333333333333,48.39283333333333,478.68333333333334,14.423,1.7588333333333335,100.11166666666666,West,704.7315,26.25,100.13499999999999,1.73,Ambient
2025-10-02 17:00:00,2.028979999999999,162.53591666666668,22.416083333333333,54.59775,481.825,12.576,1.276,100.17500000000001,East,273.03299999999996,25.425,100.175,1.6975,Ambient
2025-10-02 17:00:00,2.321759999999998,232.30066666666664,23.14616666666667,53.809333333333335,474.34999999999997,13.2085,1.3253333333333333,100.14999999999999,West,273.03299999999996,25.425,100.175,1.6975,Ambient
2025-10-02 18:00:00,0.5136599999999989,14.873416666666667,20.419916666666666,69.42466666666667,498.125,14.589833333333333,0.7356666666666667,100.20466666666667,East,17.23275,22.25,100.205,1.03,Ambient
2025-10-02 18:00:00,1.2203057142857119,15.398333333333333,21.0985,63.882666666666665,489.0,13.874,0.9161666666666667,100.1755,West,17.23275,22.25,100.205,1.03,Ambient
2025-10-02 19:00:00,0.6589942857142858,0.0,19.961833333333335,82.56266666666666,530.0333333333333,16.848583333333334,0.40800000000000003,100.25158333333333,East,0.0,18.0,100.255,0.3575,Ambient
2025-10-02 19:00:00,0.5425542857142858,0.0,19.427166666666665,88.14566666666667,524.7333333333333,17.344833333333334,0.2698333333333333,100.24966666666667,West,0.0,18.0,100.255,0.3575,Ambient
2025-10-02 20:00:00,0.7151299999999999,0.0,19.994666666666667,84.64275,554.5916666666667,17.267666666666663,0.3600833333333333,100.31133333333332,East,0.0,16.45,100.315,0.2075,Ambient
2025-10-02 20:00:00,0.5413099999999998,0.0,18.733333333333334,95.2765,557.5166666666668,17.904833333333332,0.10233333333333333,100.30983333333334,West,0.0,16.45,100.315,0.2075,Ambient
2025-10-02 21:00:00,1.054939999999999,0.0,19.9315,84.14516666666668,560.1999999999999,17.108583333333335,0.3703333333333333,100.36883333333333,East,0.0,16.425,100.3725,0.3175,Ambient
2025-10-02 21:00:00,0.5411399999999994,0.0,18.343333333333334,97.9345,577.5500000000001,17.954666666666665,0.043666666666666666,100.37316666666668,West,0.0,16.425,100.3725,0.3175,Ambient
2025-10-02 22:00:00,0.9314499999999983,0.0,20.046666666666667,83.90458333333333,560.9333333333334,17.173666666666666,0.38008333333333333,100.40466666666667,East,0.0,15.175,100.41,0.1625,Ambient
2025-10-02 22:00:00,0.5408099999999993,0.0,17.801166666666663,98.99966666666667,586.65,17.587999999999997,0.020666666666666667,100.41133333333335,West,0.0,15.175,100.41,0.1625,Ambient
2025-10-02 23:00:00,0.647469999999999,0.0,20.0405,88.38383333333333,592.0,17.989166666666666,0.27316666666666667,100.41225,East,0.0,14.05,100.4125,0.0775,Ambient
2025-10-02 23:00:00,0.5388185714285711,0.0,17.467833333333335,99.87650000000001,608.9,17.396833333333333,0.0026666666666666666,100.42,West,0.0,14.05,100.4125,0.0775,Ambient
2025-10-03 00:00:00,0.7656199999999991,0.0,19.989916666666666,86.04849999999999,584.7583333333333,17.509333333333334,0.328,100.38274999999999,East,0.0,14.95,100.38499999999999,0.22999999999999998,Ambient
2025-10-03 00:00:00,0.5397999999999998,0.0,17.397166666666667,99.794,611.5666666666666,17.313833333333335,0.004,100.39216666666668,West,0.0,14.95,100.38499999999999,0.22999999999999998,Ambient
2025-10-03 01:00:00,1.2889614285714277,0.0,19.917333333333332,81.26708333333333,553.4833333333333,16.553083333333333,0.4399166666666666,100.37933333333334,East,0.0,15.5,100.3875,0.3025,Ambient
2025-10-03 01:00:00,0.5407099999999997,0.0,17.32766666666667,99.851,602.0166666666667,17.254,0.0028333333333333335,100.39216666666668,West,0.0,15.5,100.3875,0.3025,Ambient
2025-10-03 02:00:00,0.9880099999999993,0.0,19.850833333333334,79.14883333333333,540.8333333333334,16.0775,0.48841666666666667,100.35333333333332,East,0.0,15.3,100.3625,0.2925,Ambient
2025-10-03 02:00:00,0.5409699999999995,0.0,17.211333333333332,99.80216666666666,595.6999999999999,17.130666666666666,0.003833333333333333,100.3655,West,0.0,15.3,100.3625,0.2925,Ambient
2025-10-03 03:00:00,1.3018199999999989,0.0,19.823333333333334,79.4495,543.6416666666667,16.1115,0.4796666666666667,100.32416666666667,East,0.0,15.075,100.3325,0.24,Ambient
2025-10-03 03:00:00,0.54032,0.03883333333333334,17.087333333333333,99.82116666666667,593.3166666666667,17.010833333333334,0.0035,100.3385,West,0.0,15.075,100.3325,0.24,Ambient
2025-10-03 04:00:00,1.0570628571428564,0.0,19.757416666666664,79.92775,541.9916666666666,16.142666666666667,0.46508333333333335,100.31908333333334,East,0.0,15.025,100.3275,0.2125,Ambient
2025-10-03 04:00:00,0.5383799999999996,0.0,16.966333333333335,99.79383333333334,592.75,16.887,0.003833333333333333,100.33483333333334,West,0.0,15.025,100.3275,0.2125,Ambient
2025-10-03 05:00:00,0.9528699999999996,0.0,19.887333333333334,81.209,545.9083333333333,16.517249999999997,0.43833333333333335,100.33291666666665,East,0.0,14.95,100.335,0.1775,Ambient
2025-10-03 05:00:00,0.5373099999999996,0.0,16.849333333333334,99.79383333333334,598.5333333333333,16.770833333333332,0.003833333333333333,100.348,West,0.0,14.95,100.335,0.1775,Ambient
2025-10-03 06:00:00,1.1176499999999994,3.4890000000000003,22.0745,77.0995,554.1333333333333,17.77616666666667,0.6270833333333332,100.3615,East,2.484,14.7,100.36500000000001,0.13,Ambient
2025-10-03 06:00:00,0.5360299999999998,3.6468333333333334,17.334500000000002,99.51299999999999,600.1,17.206999999999997,0.009666666666666667,100.37866666666667,West,2.484,14.7,100.36500000000001,0.13,Ambient
2025-10-03 07:00:00,0.7791085714285706,116.49808333333331,22.93325,79.70491666666666,542.1416666666667,19.15508333333333,0.571,100.39183333333332,East,66.70575,15.075,100.3925,0.125,Ambient
2025-10-03 07:00:00,0.5365057142857137,103.68933333333332,18.112666666666666,99.23066666666666,605.6166666666667,17.93316666666667,0.0165,100.4135,West,66.70575,15.075,100.3925,0.125,Ambient
2025-10-03 08:00:00,0.8611099999999999,342.30499999999995,23.561166666666665,76.80466666666666,488.9916666666667,19.170833333333334,0.6751666666666667,100.39258333333333,East,520.86375,17.1,100.3675,0.14500000000000002,Ambient
2025-10-03 08:00:00,0.6492299999999999,420.84666666666664,21.800166666666666,98.36966666666666,535.5833333333334,21.4385,0.043833333333333335,100.41000000000001,West,520.86375,17.1,100.3675,0.14500000000000002,Ambient
2025-10-03 09:00:00,1.8614914285714266,635.8766666666667,23.547833333333333,64.51291666666667,494.51666666666665,16.408,1.0324166666666668,100.4125,East,916.1819999999999,19.725,100.3725,0.33499999999999996,Ambient
2025-10-03 09:00:00,1.3319799999999982,757.4331666666667,22.349833333333333,78.30066666666666,498.01666666666665,18.31116666666667,0.5883333333333334,100.42566666666666,West,916.1819999999999,19.725,100.3725,0.33499999999999996,Ambient
2025-10-03 10:00:00,2.1863399999999977,763.4359166666667,23.869083333333332,61.623999999999995,487.37500000000006,15.994499999999999,1.1415833333333334,100.40700000000001,East,1116.1957499999999,22.075,100.3825,0.615,Ambient
2025-10-03 10:00:00,1.716079999999999,851.9623333333334,24.110500000000002,63.68133333333333,497.0333333333333,16.731833333333334,1.0956666666666666,100.411,West,1116.1957499999999,22.075,100.3825,0.615,Ambient
2025-10-03 11:00:00,1.6898599999999993,842.9153333333334,23.56791666666667,66.85325,483.9916666666667,17.000166666666665,0.96575,100.35925,East,1285.056,23.8,100.335,0.8625,Ambient
2025-10-03 11:00:00,2.153319999999998,949.3563333333333,24.668000000000003,61.99783333333334,489.81666666666666,16.835666666666665,1.1858333333333333,100.35433333333333,West,1285.056,23.8,100.335,0.8625,Ambient
2025-10-03 12:00:00,1.8154799999999978,766.1799166666667,23.99066666666667,67.63024999999999,480.85,17.580666666666666,0.9684166666666667,100.3065,East,1199.4097499999998,24.65,100.2925,0.9650000000000001,Ambient
2025-10-03 12:00:00,2.283259999999999,808.7128333333334,24.77716666666667,64.13766666666668,483.90000000000003,17.4875,1.1235,100.30283333333334,West,1199.4097499999998,24.65,100.2925,0.9650000000000001,Ambient
2025-10-03 13:00:00,1.5679771428571425,862.8250833333334,24.41916666666667,67.13791666666667,479.9958333333333,17.87,1.0085,100.20491666666666,East,1381.1039999999998,25.825,100.195,1.13,Ambient
2025-10-03 13:00:00,2.514879999999997,931.9365000000001,25.22666666666667,64.34633333333333,482.5833333333333,17.954333333333334,1.1491666666666667,100.19866666666667,West,1381.1039999999998,25.825,100.195,1.13,Ambient
2025-10-03 14:00:00,2.139089999999998,744.4925833333333,24.35241666666667,68.124,479.53333333333336,18.038416666666667,0.9734999999999999,100.11875,East,1133.946,25.95,100.115,1.1575,Ambient
2025-10-03 14:00:00,2.291029999999998,908.366,24.788833333333333,66.76416666666667,480.31666666666666,18.113,1.0453333333333334,100.11366666666667,West,1133.946,25.95,100.115,1.1575,Ambient
2025-10-03 15:00:00,2.1792099999999994,759.7623333333333,24.54358333333333,67.462,479.65,18.063583333333334,1.0055833333333335,100.06191666666666,East,1074.5369999999998,26.7,100.055,1.2625,Ambient
2025-10-03 15:00:00,2.1319100000000004,845.6586666666667,25.141499999999997,67.13966666666666,482.06666666666666,18.553833333333333,1.0519999999999998,100.0545,West,1074.5369999999998,26.7,100.055,1.2625,Ambient
2025-10-03 16:00:00,1.1071271428571399,458.1963333333333,24.86375,65.69883333333333,478.68333333333334,17.948,1.0805,100.05766666666668,East,653.03325,26.4,100.05,1.23,Ambient
2025-10-03 16:00:00,2.257289999999998,454.91966666666667,26.268833333333333,61.39266666666666,483.09999999999997,18.182166666666667,1.3225,100.0335,West,653.03325,26.4,100.05,1.23,Ambient
2025-10-03 17:00:00,1.8908399999999992,165.92566666666667,22.88816666666667,73.09616666666666,478.65,17.711333333333336,0.7669166666666667,100.05983333333333,East,267.34049999999996,25.55,100.0625,1.105,Ambient
2025-10-03 17:00:00,2.3368399999999974,228.44816666666668,23.996499999999997,67.4875,476.2,17.5245,0.9821666666666666,100.04466666666667,West,267.34049999999996,25.55,100.0625,1.105,Ambient
2025-10-03 18:00:00,1.0686999999999984,11.099,20.59166666666667,85.27283333333332,497.9166666666667,17.96425,0.3585,100.08608333333333,East,14.179499999999999,23.1,100.0975,0.72,Ambient
2025-10-03 18:00:00,1.8927885714285702,11.559666666666667,22.126333333333335,74.03133333333334,492.8666666666666,17.166666666666668,0.7055000000000001,100.06016666666666,West,14.179499999999999,23.1,100.0975,0.72,Ambient
2025-10-03 19:00:00,0.5367599999999999,0.0,20.534083333333335,90.40883333333333,530.6166666666667,18.827333333333335,0.23224999999999996,100.10333333333332,East,0.0,19.725,100.105,0.225,Ambient
2025-10-03 19:00:00,0.6438542857142857,0.0,20.539166666666667,92.28066666666666,540.1,19.161,0.18700000000000003,100.10849999999999,West,0.0,19.725,100.105,0.225,Ambient
2025-10-03 20:00:00,0.5344699999999996,0.0,20.498083333333334,94.56883333333334,556.9416666666667,19.508333333333333,0.131,100.12791666666666,East,0.0,18.75,100.13,0.115,Ambient
2025-10-03 20:00:00,0.5387699999999995,0.0,20.441166666666668,99.72866666666668,592.75,20.318,0.006333333333333333,100.13316666666667,West,0.0,18.75,100.13,0.115,Ambient
2025-10-03 21:00:00,0.5327599999999999,0.0,20.428416666666667,95.50999999999999,576.8416666666667,19.6035,0.10766666666666667,100.14216666666667,East,0.0,18.575,100.14500000000001,0.1225,Ambient
